video_id,modality,ground_truth,predicted_emotion,confidence,data_quality_score,data_quality_issues,reasoning,ensemble_prediction,ensemble_confidence
Ses01M_script03_2_M039.mp4,A,angry,neutral,90,95,[],"The description emphasizes confidence and seriousness without explicit cues for other emotions, supporting a neutral interpretation as the primary emotion.",happy,0.4970414201183432
Ses01M_script03_2_M039.mp4,V,angry,happy,82,88,[],"The facial cues reflect a genuine smile with additional slight indicators of surprise (brow raise, jaw drop). The scene supports a calm, approachable affect.",happy,0.4970414201183432
Ses01M_script03_2_M039.mp4,TAV,angry,happy,85,92,[],The transcript indicates amusement; facial expressions show a smile with cheek and lip movements consistent with happiness. The relaxed posture and calm setting further support a positive emotional state with minor indication of surprise (slightly raised brow and jaw drop) but not dominant.,happy,0.4970414201183432
Ses01F_script03_1_F000.mp4,V,fearful,happy,90,90,[],"The described AU cues suggest a positive affect, predominantly happiness, with no strong indicators of negative emotions. The overall frame quality is high and supports reliable emotion inference.",happy,0.28703703703703703
Ses01F_script03_1_F001.mp4,V,fearful,happy,92,95,[],"The description indicates a broad smile and engaged gaze, consistent with happiness. Facial action cues (cheek raiser, lip corner puller) support a Duchenne-like smile, suggesting genuine positive emotion.",fearful,0.5599128540305011
Ses01M_script01_1_F000.mp4,A,frustrated,neutral,90,95,[],Monotone voice with no pitch variation or pauses suggests a neutral emotional state; other emotions are not supported by cues in the description.,neutral,0.549792531120332
Ses01M_script01_1_F000.mp4,V,frustrated,happy,82,70,['inconsistent cues: neutral description vs facial indicators of a smile'],"Visual cues imply a mild smile (happy) supported by cheek raiser and dimpler, with brow/lid cues indicating openness/surprise; overall, the strongest signal is happiness, but some conflicting cues and the stated neutral demeanor create some uncertainty.",neutral,0.549792531120332
Ses01M_script01_1_F000.mp4,TAV,frustrated,neutral,85,90,[],"The monotone speech suggests neutrality rather than strong affect. Visual cues show mostly neutral posture with some mild facial movements that could align with slight surprise or curiosity, but there is no clear indication of stronger emotions (e.g., frustration, happiness, fear, sadness, anger). The overall assessment centers on neutral indicating the primary state.",neutral,0.549792531120332
Ses01F_script01_1_M042.mp4,T,frustrated,neutral,85,60,"['brief content', 'low volume / whispered speech']",The transcript expresses contemplative content with no explicit affective cues; neutral is the most plausible emotion given the lack of overt emotional markers.,neutral,0.46747967479674796
Ses01F_script01_1_M042.mp4,A,frustrated,happy,92,95,[],"Based on the description: a man with a clear, strong, and positive voice suggesting happiness; the mention of confidence informs a secondary excited state.",neutral,0.46747967479674796
Ses01F_script01_1_M042.mp4,V,frustrated,neutral,85,85,"['slightly off-angle view (subject facing left), potential reduction in accuracy for some AUs']",Frame suggests a mostly neutral expression with a minor hint of thoughtful concentration; no strong affective cues are evident.,neutral,0.46747967479674796
Ses01F_script01_1_M042.mp4,TAV,frustrated,happy,85,60,"['inconsistent gender/identity between modalities (audio describes a man, video shows a woman)', 'objective description neutral vs microexpressions suggesting positive emotion', 'conflicting cues between transcript and visual data']",Integrated audio suggests happiness; visual cues are mild and neutral; overall assessment favors happy with moderate confidence due to modality inconsistencies.,neutral,0.46747967479674796
Ses01M_script01_1_F028.mp4,T,frustrated,angry,85,70,['brief content'],"Lexical cues indicate strong anger and frustration about gender representation; secondary sentiment of sadness is possible but less prominent. No evidence for happy, excited, fearful, neutral, or surprised in the text.",neutral,0.43243243243243246
Ses01M_script01_1_F028.mp4,A,frustrated,neutral,95,90,[],The description indicates a neutral emotional tone with clear articulation and no signs of other emotions.,neutral,0.43243243243243246
Ses01M_script01_1_F028.mp4,V,frustrated,surprised,85,90,[],"Facial action units correspond to surprise (jaw drop, lips parted, lip corners up). The narration notes neutral contemplative mood, which is weaker than the strong surprise cues. Overall, data quality is high with clear visibility and minimal noise.",neutral,0.43243243243243246
Ses01M_script01_1_F028.mp4,TAV,frustrated,neutral,85,90,[],"Overall assessment leans toward neutral due to audio description; visual cues hint at mild attentiveness or slight surprise, but no strong emotional signals are present.",neutral,0.43243243243243246
Ses01M_script01_1_M035.mp4,T,angry,happy,75,50,"['transcript-only data', 'lack of audio prosody', 'no facial expressions or gestures', 'context unknown']","The transcript indicates positive emotions and intent (family focus), with possible optimism (happy/ excited), but lacking multimodal cues to confirm precise emotion.",happy,0.3263888888888889
Ses01M_script01_1_M035.mp4,V,angry,happy,85,90,"['single_frame', 'limited temporal context']","The frame shows an engaged, open posture with a slightly open mouth consistent with speaking; positive facial muscle activations align with happiness, while brow/eye cues are mild and do not strongly indicate other emotions.",happy,0.3263888888888889
Ses01M_script01_1_M035.mp4,TAV,angry,happy,70,85,"['slight tension in voice (negative tone) vs. positive facial engagement', 'minor ambiguity due to mixed cues across modalities']","Multimodal cues indicate overall engagement with a leaning toward positive affect (happy), tempered by moments of tension/frustration and neutral aspects from the context.",happy,0.3263888888888889
Ses01F_impro01_M002.mp4,T,frustrated,angry,88,50,"['unclear speech', 'brief content']",The phrase contains accusatory language suggestive of anger and frustration; other emotions are possible but less likely given the context.,neutral,0.2763385146804836
Ses01F_impro01_M002.mp4,A,frustrated,neutral,85,90,[],"Monotone vocal delivery suggests limited detectable emotion, with neutral as the most plausible interpretation; audio appears clean.",neutral,0.2763385146804836
Ses01F_impro01_M002.mp4,V,frustrated,happy,78,90,[],"AU cues point to positive affect with a secondary surprised element. Overall frame quality is high, supporting reliable emotion inference.",neutral,0.2763385146804836
Ses01F_impro01_M002.mp4,TAV,frustrated,neutral,75,85,"['slight cross-modal cue conflict between visual micro-expressions and neutral description', 'content of whisper may indicate underlying emotion not overtly expressed']","Transcript implies potential frustration; audio is monotone; visual cues show subtle facial movements that could indicate mild surprise or tension, but objective description notes neutrality.",neutral,0.2763385146804836
Ses01M_script02_2_M040.mp4,V,neutral,happy,82,90,[],"The facial actions (lip corner puller, cheek raiser, upper lip raise) align with a mild positive emotion (happy) alongside a neutral baseline due to the description noting a neutral expression with a slight smile.",neutral,0.6481481481481481
Ses01M_script02_2_M040.mp4,TAV,neutral,happy,70,75,"['short transcript', 'monotone audio', 'limited verbal content', 'subtle expression may reduce clarity']","The visual cues indicate a mild positive affect (smile and raised lip corners) with a calm/neutral vocal delivery. The combination leans toward 'happy' more than 'neutral,' though the scarce content introduces some uncertainty.",neutral,0.6481481481481481
Ses01M_script02_2_M044.mp4,A,sad,angry,85,90,[],"The described negative tone, low voice, slight pause, and roughness align most with anger, with frustration as a plausible secondary cue. Other emotions are not strongly indicated.",sad,0.24615384615384617
Ses01M_script02_2_M044.mp4,V,sad,surprised,85,90,[],"Facial action units indicate strong indicators of surprise (brows up, eyes wide, jaw drop, lips parted). Slight lid tightener and chin raise could hint at mild fear, but the dominant cue is surprise. Objective description aligns with a contemplative posture, but the facial expressions suggest a surprised reaction.",sad,0.24615384615384617
Ses01M_script03_2_M028.mp4,T,angry,neutral,85,60,"['brief content', 'ambiguous emotional cues']","Based on the single whispered utterance, the most plausible emotion is neutral; minor defensive cues could suggest frustration though not strongly evidenced.",neutral,0.2857142857142857
Ses01M_script03_2_M028.mp4,V,angry,surprised,80,90,[],"AU-level cues suggest mild surprise (brow raises, jaw drop) with concurrent mild happiness (lip corner puller and dimpler) within a calm, attentive context; neutral is a plausible baseline given the overall relaxed demeanor.",neutral,0.2857142857142857
Ses01M_script03_2_M028.mp4,TAV,angry,neutral,80,60,"['conflicting cues between audio description (negative tone) and visual/objective description (calm, attentive)', 'whispered speech likely reducing audio clarity and reliability', 'limited contextual information for definitive emotional state']","Integrated assessment across transcript, audio, and visual cues. The strongest signal is neutral (calm posture, softly closed mouth). Secondary cues (brow/eye tension, jaw related cues) allow for mild negative or surprised interpretations, but are less supported overall.",neutral,0.2857142857142857
Ses01M_impro01_M011.mp4,A,frustrated,neutral,90,95,[],"The description indicates clear speech with occasional pauses and a generally bored/uninterested presentation, which aligns best with neutral. No other emotions are evidenced in the description.",neutral,0.6282051282051282
Ses01F_impro05_F004.mp4,A,frustrated,neutral,95,95,[],"The audio description indicates a neutral emotional tone due to steady pace, neutral pitch, and overall lack of emotion-specific cues. No data quality issues detected.",neutral,0.41188118811881186
Ses01F_impro05_F004.mp4,V,frustrated,happy,92,90,[],"The frame shows an engaged individual with a genuine smile (AU6 + AU12 etc.), which aligns with a happy expression. Minor conflicting cues exist but do not outweigh the positive valence.",neutral,0.41188118811881186
Ses01F_impro05_F004.mp4,TAV,frustrated,neutral,85,90,[],"The subject demonstrates an overall neutral affect with a subtle positive cue (smile). There is mention of frustration in the transcript, but the vocal and facial expressions do not strongly convey it.",neutral,0.41188118811881186
Ses01F_script02_2_M026.mp4,T,happy,neutral,70,40,"['no visual cues available', 'only textual transcript of whispered speech', 'limited contextual information']","Analysis based on a single whispered utterance; without video/audio context, emotions are uncertain. Neutral is most plausible; potential surprise or anxiety is possible but not supported by strong cues.",neutral,0.45918367346938777
Ses01F_script02_2_M026.mp4,A,happy,neutral,95,95,[],"The description indicates a lack of expressive emotion, consistent with a neutral state; no other emotions are evidenced by the provided audio description.",neutral,0.45918367346938777
Ses01M_impro05_M026.mp4,A,angry,neutral,90,95,[],"The description indicates a predominantly neutral affect (bored/disinterested) with no strong indicators of other emotions such as fear, joy, anger, or sadness.",frustrated,0.2099737532808399
Ses01M_impro05_M026.mp4,V,angry,happy,80,92,['background wire visible suggesting equipment setup'],"The described AUs (lip corner puller, cheek raiser, lips part, slight brow raise, and jaw openness) align with happy and may also align with excited or surprised given the forward-leaning engagement and mild open mouth; overall data quality is high with clear visibility and lighting.",frustrated,0.2099737532808399
Ses01M_impro05_M026.mp4,TAV,angry,frustrated,90,85,[],"Frustration inferred from transcript (lip service, aggressive searching) and engaged posture. Visual cues show raised brows and a slight smile, suggesting potential positive or enthusiastic undertones. Overall, negative/frustrated signal appears strongest.",frustrated,0.2099737532808399
Ses01F_script01_3_F009.mp4,V,neutral,happy,75,85,[],"The observed cues suggest amusement/contentment (slight smile with crinkled eyes). However, strong lip corner depressor signals downward mouth corners introduce ambiguity, hence a secondary cue for sadness and a mild surprise signal from slight jaw drop.",neutral,0.5054945054945055
Ses01F_script01_3_F009.mp4,TAV,neutral,happy,85,70,"['mixed facial cues: presence of lip corner depressor suggesting sadness or displeasure conflicting with a Duchenne-like smile', 'audio suggests neutral delivery while visual cues indicate amusement/contentment']","Visual cues imply amusement/contentment (slight smile and eye crinkles), supporting 'happy' as primary. Audio is neutral, suggesting lower arousal. Data quality is moderate due to conflicting signals.",neutral,0.5054945054945055
Ses01F_script01_3_F021.mp4,T,happy,frustrated,72,45,"['whispering voice', 'unclear speech', 'brief content']","The phrase implies disapproval or admonishment, suggesting frustrated or angry states; neutral is possible as baseline; data quality is moderate due to whisper and brevity.",happy,0.4756944444444444
Ses01M_script02_2_M053.mp4,T,happy,excited,70,60,['brief content'],"The line suggests anticipation about an outcome if quiet, which can align with excited or neutral states. No explicit strong emotions are stated.",neutral,0.6071428571428571
Ses01M_script02_2_M053.mp4,A,happy,neutral,95,100,[],"The audio description indicates a neutral emotional tone with no expressive cues; thus, only neutral is detected with high confidence.",neutral,0.6071428571428571
Ses01M_script02_2_M053.mp4,TAV,happy,neutral,70,100,[],"Multimodal cues converge on a neutral affect with a small positive lean due to a slight smile and relaxed demeanor. Some facial action cues are ambiguous (e.g., nose wrinkler, lip depressor), but they do not override the overall neutral impression.",neutral,0.6071428571428571
Ses01M_script02_1_M000.mp4,A,excited,happy,90,95,[],"Based on the text description, both 'happy' and 'surprised' are present with explicit cues. 'Happy' is the more confident label, followed by 'surprised'.",happy,0.46225165562913906
Ses01M_script02_1_M000.mp4,V,excited,happy,92,95,[],"The observed facial action units (cheek raiser, lip corner puller, eye involvement) align with a genuine happy expression, supported by animated demeanor and positive context.",happy,0.46225165562913906
Ses01M_script02_1_M000.mp4,TAV,excited,happy,92,95,[],"Audio indicates happy and surprised tones; visual cues show a wide, eye-involved smile. Combined, these suggest the strongest signal for happiness, with a secondary surprise signal and a probable excited tone.",happy,0.46225165562913906
Ses01F_impro05_M033.mp4,T,surprised,frustrated,70,60,"['transcript-only data', 'no audio/visual cues', 'brief content']","The speaker expresses concern about having done something wrong and whether service was provided well; the strongest cue is frustration about the situation, with accompanying worry and sadness.",neutral,0.3880597014925373
Ses01F_impro05_M033.mp4,A,surprised,neutral,95,95,[],"The description indicates calm, steady delivery and a neutral tone, which aligns with a neutral emotional state and high confidence.",neutral,0.3880597014925373
Ses01F_impro05_M033.mp4,V,surprised,happy,80,95,[],"The gentle smile (lip corner puller) and relaxed demeanor indicate a content/happy mood, with neutral interpretation possible due to calm setting. Additional micro-expressions (brow lowering, lid tightener, lip corner depressor) suggest nuanced signals but do not strongly outweigh the overall positive, serene presentation.",neutral,0.3880597014925373
Ses01F_impro05_M033.mp4,TAV,surprised,neutral,75,85,"['ambiguous emotional cues due to mixed visual indicators (slight smile with brow tension)', 'transcript suggests frustration not strongly reflected in vocal tone (monotone, neutral)']","The speaker's transcript expresses frustration and concern about service, while the visual cues show a calm, slightly smiling demeanor. This suggests a primary neutral mood with secondary emotions of frustration and mild happiness.",neutral,0.3880597014925373
Ses01M_script01_1_M027.mp4,A,frustrated,excited,85,90,[],"The audio description emphasizes a positive and enthusiastic tone, leading to the highest confidence in 'excited' and a secondary association with 'happy'.",happy,0.36134453781512604
Ses01M_script01_1_M027.mp4,V,frustrated,surprised,75,85,[],"The described facial actions point to a blend of surprise (brow raise, jaw drop) and happiness (lip corner puller, cheek raiser, lip upper raiser), with a calm, contemplative facial context. Primary indication leans toward surprised, supported by secondary happiness cues.",happy,0.36134453781512604
Ses01M_script01_1_M027.mp4,TAV,frustrated,happy,85,85,"['transcript content is limited/ambiguous', 'multimodal cues include introspection vs enthusiasm']","Integrated audio-visual cues suggest predominantly positive affect with a strong happy signal; additional cues indicate excitement and neutral states, with some ambiguity from the limited transcript.",happy,0.36134453781512604
Ses01F_impro05_M032.mp4,T,surprised,neutral,78,60,"['brief content', 'text-only transcript lacks multimodal cues']","Neutral is the most supported emotion given the minimal content; slight uncertainty hints at surprise and fear, but overall sentiment remains neutral.",happy,0.23969465648854962
Ses01F_impro05_M032.mp4,A,surprised,frustrated,70,90,[],"Negative tone and flat, slow delivery with a slight pause suggest frustration as the primary cue, with anger as a secondary cue. Absence of positive affect cues (e.g., excitement, happiness) and lack of explicit sadness cues keeps the assessment focused on negative/prosocially aroused states; pronunciation quality appears good according to the description.",happy,0.23969465648854962
Ses01F_impro05_M032.mp4,V,surprised,happy,90,95,[],"The combination of cheek raiser, lip corner puller, and lid tightener aligns with a Duchenne-like smile and positive mood; brow movements are minor and consistent with a mild happy expression rather than neutral or negative states.",happy,0.23969465648854962
Ses01M_script02_2_M035.mp4,T,angry,frustrated,75,55,"['unclear speech', 'brief content']","The line expresses negative affect with frustration and anger (and some sadness regarding unmet expectations), consistent with a confrontational tone.",frustrated,0.3835820895522388
Ses01M_script02_2_M035.mp4,A,angry,frustrated,85,90,[],"The data indicates a negative emotional state dominated by frustration, with secondary sadness due to disappointment. The confidence reflects alignment with provided cues.",frustrated,0.3835820895522388
Ses01M_script02_2_M035.mp4,TAV,angry,frustrated,85,90,[],"The speaker's words and audio tone strongly suggest frustration, supported by the transcript describing disappointment. Visual cues show a thoughtful, subdued expression rather than overt anger, aligning with a secondary sad/downswing emotion due to disappointment.",frustrated,0.3835820895522388
Ses01F_impro07_M006.mp4,T,excited,neutral,70,40,"['brief content', 'unclear speech']","The content is short and vocal cues are limited (whispered delivery), making neutral the most plausible emotion with limited confidence in other emotions.",happy,0.4653284671532847
Ses01F_impro07_M006.mp4,V,excited,happy,80,85,[],"Facial cues (cheek raiser, lip corner puller, chin raiser, lip tightener, lips part) align with a gentle smile indicating happiness; relaxed body posture and forward gaze support a positive affect with low to moderate ambiguity.",happy,0.4653284671532847
Ses01F_impro07_M006.mp4,TAV,excited,happy,90,90,[],The data shows strong positive affect (happy) with additional excitement cues; no conflicting cues detected.,happy,0.4653284671532847
Ses01M_impro07_F024.mp4,A,excited,neutral,92,95,[],"The audio description reports a neutral vocal delivery with no notable emotional indicators, leading to a high-confidence neutral assessment.",neutral,0.43983402489626555
Ses01M_impro07_F024.mp4,V,excited,happy,85,90,[],"The combination of Duchenne-like smile indicators (AU6, AU12, AU14) and lips part (AU20) supports a dominant happy emotion, with a secondary mild surprised component due to slight jaw drop. The setting described reinforces a relaxed, pleasant state.",neutral,0.43983402489626555
Ses01M_impro07_F024.mp4,TAV,excited,happy,85,85,['minor facial expression inconsistency (lip corner depressor vs smile)'],"The combined audio description points to a neutral delivery, while visual cues (cheek raiser, lip corner puller, dimpler) support a pleasant mood (happy) with a secondary neutral signal; a slight jaw drop could hint at mild surprise but is not strong enough to override the overall positive interpretation.",neutral,0.43983402489626555
Ses01F_script01_1_F002.mp4,A,surprised,neutral,90,85,"[""contradictory cues: 'expressive' vs 'monotone' and 'no pitch variation'""]",Neutral emotion most consistent with monotone delivery and lack of emotional variance; no other emotions are clearly supported by the data.,neutral,0.6875
Ses01F_script01_1_F002.mp4,V,surprised,neutral,70,92,[],"The expressed cues suggest a predominantly neutral but attentive expression, with minor indicators of surprise (jaw drop) and slight smile-related muscle activity; overall scene implies calm concentration in a simple environment.",neutral,0.6875
Ses01F_script01_1_F002.mp4,TAV,surprised,neutral,75,85,['brief content'],"The speaker appears neutral and contemplative based on the transcript and description; subtle facial cues (jaw drop and chin raise) suggest a possible, mild surprise, but the dominant cue is neutral. Visuals show a focused, listening posture in a simple setting, and audio is clear and natural.",neutral,0.6875
Ses01F_impro03_M018.mp4,V,surprised,happy,85,90,[],The subject predominantly expresses positive affect (happy) with secondary cues suggesting mild interest or excitement; minimal signs of negative or conflicting emotions.,happy,0.25735294117647056
Ses01F_impro03_M018.mp4,TAV,surprised,happy,90,60,"['conflicting cues between audio (negative tone) and visual (warm smile)', 'speaker identity in transcript (man) does not match video frame (woman)', 'brief transcript content limits corroboration']","Visual cues indicate a happy expression (broad smile on a smiling woman). Some audio cues suggest negativity, creating cross-modal conflict. The primary detected emotion is happiness, with secondary cues hinting at surprise. Data quality is moderate due to modality inconsistency and limited transcript context.",happy,0.25735294117647056
Ses01F_script03_2_F027.mp4,A,angry,sad,85,60,"['description-based inference without raw audio', 'subjectivity in interpreting tone', 'no explicit measurement of pitch/loudness', 'context limited to single description']","The description notes a sad or disappointed tone, low flat delivery, pauses, and urgency, which most strongly supports sadness as the primary emotion.",angry,0.22284122562674094
Ses01F_script03_2_F027.mp4,V,angry,happy,88,90,[],"The facial indicators suggest a calm, positive affect with attentive gaze. The overall cues point to happiness rather than sadness or anger, supported by a Duchenne-style smile.",angry,0.22284122562674094
Ses01M_script03_1_M022.mp4,T,happy,neutral,70,60,"['brief content', 'text-only data lacking prosodic/visual cues', 'uncertainty in parsing tone from transcript']","Based on the given transcript, the most plausible emotion is neutral due to lack of explicit emotional cues; limited data prevents confident detection of other emotions.",neutral,0.34234234234234234
Ses01M_script03_1_M022.mp4,A,happy,frustrated,88,70,['unclear speech'],"The description indicates a tense, emotional delivery with negative valence cues (tension, breathiness). Based on vocal cues, frustration is most likely, with possible anger and fear as secondary possibilities.",neutral,0.34234234234234234
Ses01M_script03_1_M022.mp4,TAV,happy,neutral,80,70,['brief content'],"The subject appears relaxed with a slight smile in a calm environment. The voice sounds tense, creating mixed signals between neutral and a mild positive emotion.",neutral,0.34234234234234234
Ses01F_impro03_F005.mp4,T,happy,neutral,70,40,"['short utterance', 'whispered speech', 'limited context']",Neutral emotion is most plausible given minimal content; whispered tone introduces uncertainty toward fear or surprise but cannot be confirmed from text alone.,happy,0.45634266886326197
Ses01M_script02_2_F014.mp4,A,angry,frustrated,75,90,[],"The description indicates a tense, negative delivery and explicitly notes frustration or anger as the likely emotions, supported by clear speech and no articulation issues.",neutral,0.30965391621129323
Ses01M_script02_2_F014.mp4,V,angry,happy,82,70,"['subtle facial cues', 'single-frame context']","Based on the presence of cheek raiser and lip corner puller, the subject shows signs of a genuine, mild positive affect (happy), supported by a subtle smile and neutral body language. The brow lowering might indicate concentration rather than negative emotion; overall, the demeanor is mildly positive with neutral underpinnings.",neutral,0.30965391621129323
Ses01M_script02_2_F014.mp4,TAV,angry,frustrated,82,65,"['conflicting multimodal cues (audio suggests negative emotion while facial cues are mixed)', 'ambiguous facial cues (slight smile and lip corner puller with tension cues)', 'clinical setting with neutral background (limits contextual emotional cues)', 'no clear intensity indicators (no drastic expressions, only subtle cues)']","Integrated audio-visual cues show the strongest indicator as a negative vocal tone suggesting frustration; however, facial cues are inconclusive and partially indicate a mild positive/neutral state, resulting in a moderate overall confidence.",neutral,0.30965391621129323
Ses01F_script02_1_M010.mp4,A,neutral,surprised,90,85,[],"The description highlights rising intonation and high pitch, consistent with surprise; other emotions are not strongly supported by the cues provided.",surprised,0.42755344418052255
Ses01F_script02_1_M010.mp4,TAV,neutral,surprised,85,70,"['conflicting cues between visual indicators (very strong Lip Corner Depressor and Jaw Drop) and audio description suggesting surprise', 'mixed modality signals (audio leaning to surprise, visuals hinting at sadness and mild happiness)', 'potentially limited frame sampling (single frame description)']","Integrated analysis across audio and visual cues indicates surprise as the primary emotion, with secondary signals of sadness and mild happiness; data quality is moderate due to conflicting cues.",surprised,0.42755344418052255
Ses01M_script03_1_F002.mp4,T,fearful,neutral,88,60,"['unclear speech', 'brief content']","The transcript is a short, neutral question with no strong emotional cues.",neutral,0.4678714859437751
Ses01M_script03_1_F002.mp4,A,fearful,neutral,85,60,"['description-based inference; no raw audio waveform', 'potential bias from subjective assessment']",The description suggests low arousal state consistent with neutral; only one plausible emotion detected from available data.,neutral,0.4678714859437751
Ses01M_script03_1_F002.mp4,V,fearful,happy,85,90,[],"The subject displays a mild smile with engaged posture, supported by eye and brow cues that suggest mild amusement and attentiveness. The strongest cue maps to 'happy', with a secondary cue that could imply slight surprise.",neutral,0.4678714859437751
Ses01M_script03_1_F002.mp4,TAV,fearful,happy,70,85,[],"Visual cues (lip corner puller, slight smile) indicate mild happiness; audio indicates monotone delivery implying boredom. The combination suggests a mixed emotional signal with happiness as the most confident cue.",neutral,0.4678714859437751
Ses01F_script03_2_M013.mp4,A,frustrated,neutral,95,95,[],"The speaker's neutral, unexpressive delivery points to neutral emotion with high confidence; no signs of other emotions are indicated.",neutral,0.3467741935483871
Ses01F_script03_2_M013.mp4,V,frustrated,surprised,75,92,[],"The subject displays signs consistent with surprise (slight inner brow raise, slight lid opening, jaw drop) but also mild happiness (cheek raise and lip corner puller). The overall strongest cue is surprise, hence primary emotion.",neutral,0.3467741935483871
Ses01M_impro03_F013.mp4,A,excited,neutral,95,95,[],The description explicitly indicates neutral emotion with no expressive cues; overall data quality is high due to clarity and lack of emotional variance.,neutral,0.5319148936170213
Ses01M_impro03_F013.mp4,V,excited,happy,85,90,[],The described facial actions (lip corner puller and cheek raiser) point to a mild smile consistent with happiness; slight brow raising and jaw movement could indicate mild surprise but the dominant cue is a subtle smile and calm engagement.,neutral,0.5319148936170213
Ses01M_impro03_F013.mp4,TAV,excited,happy,70,90,[],"The transcript and audio indicate a neutral vocal delivery, while visual cues describe a subtle smile and calm engagement, suggesting primarily neutral emotion with a leaning toward happiness. A minor surprised cue (jaw drop) is present but not dominant, resulting in lower confidence for surprise.",neutral,0.5319148936170213
Ses01M_impro02_F013.mp4,A,sad,neutral,92,95,[],"The description indicates a calm, unexpressive vocal presentation without clear emotional cues, making neutral the most probable emotion with high confidence.",neutral,0.5490196078431373
Ses01M_impro02_F013.mp4,V,sad,surprised,85,90,[],Facial cues indicate a likely moment of surprise mixed with a largely neutral demeanor.,neutral,0.5490196078431373
Ses01M_impro02_F013.mp4,TAV,sad,surprised,82,95,[],"The combination of a clear voice with slight pause, facial cues (jaw drop, lip part, eyebrow and eyelid movements), and a forward-leaning, contemplative posture suggests a likely surprise with secondary neutral contemplation.",neutral,0.5490196078431373
Ses01M_impro03_M018.mp4,TAV,neutral,happy,85,75,"['mixed cues between audio negativity and visual happiness', 'transcript content is ambiguous and may not clearly reflect the expressed emotions']","The multimodal data mainly supports happiness with high confidence due to facial expressions and posture. There are secondary cues suggesting mild surprise and minor negative states (frustration or anger) from audio, but these are weaker and cross-modal conflict lowers overall certainty for those emotions.",happy,0.19318181818181818
Ses01M_impro07_M013.mp4,T,happy,neutral,75,65,"['brief content', 'text-only data lacks visual/audio cues']","The speaker's lines show mild positive sentiment ('oh yeah', 'worth it'), but no strong emotional cues; neutral is the most probable emotion with secondary hints of happiness.",excited,0.35471698113207545
Ses01M_impro07_M013.mp4,A,happy,excited,90,95,[],"The audio description explicitly identifies happy and excited cues with supportive vocal attributes, allowing confident attribution to these emotions. Data quality is high due to detailed, coherent analysis.",excited,0.35471698113207545
Ses01M_impro07_M013.mp4,V,happy,neutral,85,85,['visible wire extending from the right indicating possible connection to equipment not visible in this frame'],"Facial action units and described demeanor point to a neutral, contemplative state with attentional focus rather than overt emotion.",excited,0.35471698113207545
Ses01M_impro07_M013.mp4,TAV,happy,excited,88,85,[],"The transcript and audio description suggest positive arousal (excited) and positive affect (happy). Visual cues indicate engagement with a calm, forward-leaning posture; no strong negative cues observed.",excited,0.35471698113207545
Ses01M_script03_1_F001.mp4,A,fearful,sad,85,90,[],"The description indicates sadness as the primary emotion, with a monotone delivery suggesting low arousal. Neutral is possible given the absence of strong positive/negative cues beyond sadness.",sad,0.2698412698412698
Ses01M_script03_1_F001.mp4,V,fearful,surprised,75,65,"['dim lighting', 'slightly off-angle view']","The facial cues indicate a blend of positive affect and surprise: inner brow raise, cheek and lip movement suggesting a smile, and a jaw drop. The combination leans toward surprised with positive affect, hence prioritizing 'surprised' as primary while 'happy' and 'excited' are plausible secondary emotions.",sad,0.2698412698412698
Ses01M_script03_1_F001.mp4,TAV,fearful,sad,85,82,"['dim lighting', 'limited context (single speaker/frame)']",Sadness is the most supported emotion by the audio description. Visual cues suggest a potential secondary surprise. The data is of generally good quality with minor lighting-related limitations.,sad,0.2698412698412698
Ses01M_impro02_F010.mp4,A,sad,neutral,95,95,[],"The audio description indicates natural, clear, pleasant vocal delivery with no tension or expressive cues, suggesting a neutral affect.",neutral,0.6705882352941176
Ses01M_impro02_F010.mp4,V,sad,happy,75,90,[],"The description notes a calm demeanor with a hint of a smile, supported by lip elevation and slight brow activity, suggesting mainly happy with neutral nuances and a minor possibility of surprise.",neutral,0.6705882352941176
Ses01M_impro02_F010.mp4,TAV,sad,neutral,70,85,[],Integrated audio-visual cues indicate an overall neutral affect with minor cues of engagement (slight smile) and no strong emotional indicators.,neutral,0.6705882352941176
